EVENT_ID,YEAR,MONTH_NAME,TOR_F_SCALE,STATE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY
408409,2012,October,EF0,MISSOURI,37.2772,-93.4429,37.2833,-93.4374,0,0,0,0,25.00K
423947,2012,December,EF0,MISSISSIPPI,30.7625,-89.5228,30.7942,-89.5036,0,0,0,0,10.00K
417985,2012,December,EF1,ARKANSAS,35.399,-94.119,35.421,-94.077,0,0,0,0,400.00K
359288,2012,March,EF0,SOUTH CAROLINA,34.072,-81.076,34.0709,-81.0317,0,0,0,0,30.00K
372096,2012,March,EF0,INDIANA,38.8307,-85.047,38.8312,-85.046,0,0,0,0,0.00K
426572,2012,December,EF0,TEXAS,31.2131,-95.1956,31.2131,-95.1956,0,0,0,0,0.00K
364837,2012,February,EF1,SOUTH CAROLINA,32.8819,-80.8933,32.8875,-80.8681,0,0,0,0,125.00K
362795,2012,March,EF0,GEORGIA,31.434,-84.9487,31.4518,-84.8922,0,0,0,0,5.00K
416427,2012,October,EF0,MARYLAND,39.609,-76.504,39.626,-76.502,0,0,0,0,0.00K
362971,2012,March,EF0,MICHIGAN,41.8623,-83.567,41.8693,-83.5615,0,0,0,0,50.00K
364438,2012,April,EF0,LOUISIANA,32.965,-93.991,32.967,-93.938,0,0,0,0,5.00K
358538,2012,February,EF1,SOUTH CAROLINA,33.7119,-81.3239,33.7222,-81.221,0,0,0,0,60.00K
358539,2012,February,EF0,SOUTH CAROLINA,33.7026,-80.537,33.7375,-80.4653,0,0,0,0,10.00K
355654,2012,January,EF0,TEXAS,30.46,-94.43,30.466,-94.388,0,0,0,0,10.00K
421430,2012,December,EF1,NORTH CAROLINA,34.79,-76.67,34.803,-76.667,0,0,0,0,10.00K
411526,2012,October,EF1,CALIFORNIA,39.045,-121.091,39.091,-121.045,0,0,0,0,
355656,2012,January,EF0,TEXAS,30.5388,-94.1903,30.5389,-94.1843,0,0,0,0,20.00K
355657,2012,January,EF1,TEXAS,30.6494,-93.9221,30.6571,-93.8968,0,0,0,0,50.00K
355658,2012,January,EF0,TEXAS,30.75,-94.02,30.7536,-94.0032,0,0,0,0,5.00K
355659,2012,January,EF0,LOUISIANA,31.1,-93.54,31.1084,-93.4887,0,0,0,0,20.00K
355668,2012,January,EF0,LOUISIANA,31.33,-92.72,31.3383,-92.7087,0,0,0,0,40.00K
372151,2012,March,EF0,OHIO,39.3991,-83.9829,39.404,-83.9803,0,0,0,0,50.00K
355670,2012,January,EF0,LOUISIANA,31.14,-92.73,31.1403,-92.6998,0,0,0,0,50.00K
355037,2012,January,EF1,TEXAS,31.912,-94.692,31.922,-94.67,1,0,0,0,100.00K
361948,2012,March,EF0,LOUISIANA,31.6453,-93.5389,31.688,-93.5288,0,0,0,0,0.00K
355672,2012,January,EF0,LOUISIANA,31.27,-92.33,31.2738,-92.3075,0,0,0,0,100.00K
356064,2012,January,EF0,LOUISIANA,29.7179,-92.7626,29.7188,-92.761,0,0,0,0,10.00K
356069,2012,January,EF0,LOUISIANA,30.2286,-92.1415,30.2302,-92.1399,0,0,0,0,75.00K
361954,2012,March,EF0,LOUISIANA,31.7434,-93.0481,31.7432,-93.0304,0,0,0,0,60.00K
361952,2012,March,EF0,LOUISIANA,31.9848,-92.8863,31.9927,-92.8623,0,0,0,0,0.00K
432100,2012,August,EF0,ILLINOIS,39.1126,-90.4656,39.1149,-90.467,0,0,0,0,
365372,2012,April,EF0,TEXAS,32.0995,-94.9101,32.081,-94.8913,0,0,0,0,0.00K
365373,2012,April,EF0,TEXAS,31.9918,-94.7454,31.9805,-94.7361,0,0,0,0,0.00K
361956,2012,March,EF0,LOUISIANA,32.0508,-92.4855,32.0563,-92.4846,0,0,0,0,0.00K
417663,2012,December,EF0,ALABAMA,31.36,-86.13,31.36,-86.13,0,0,0,0,2.00K
379499,2012,April,EF0,OKLAHOMA,36.3899,-99.4107,36.3899,-99.4107,0,0,0,0,0.00K
379730,2012,April,EF0,OKLAHOMA,36.7874,-99.21,36.7874,-99.21,0,0,0,0,0.00K
364408,2012,April,EF0,TEXAS,33.347,-95.212,33.355,-95.201,0,0,0,0,0.00K
364410,2012,April,EF0,TEXAS,33.465,-95.056,33.484,-95.047,0,0,0,0,0.00K
364411,2012,April,EF0,TEXAS,33.411,-94.702,33.421,-94.665,0,0,0,0,0.00K
355047,2012,January,EF0,LOUISIANA,31.428,-93.317,31.413,-93.282,0,0,0,0,50.00K
407744,2012,June,EF0,NORTH CAROLINA,36.28,-76.29,36.28,-76.28,0,0,0,0,0.00K
412012,2012,August,EF0,ILLINOIS,38.7787,-90.1336,38.7817,-90.133,0,0,0,0,
379505,2012,April,EF1,OKLAHOMA,36.3568,-99.3722,36.3568,-99.3722,0,0,0,0,0.00K
379508,2012,April,EF0,OKLAHOMA,36.3498,-99.3638,36.3498,-99.3638,0,0,0,0,0.00K
412013,2012,August,EF0,ILLINOIS,39.2823,-90.4076,39.3031,-90.4088,0,0,0,0,0.00K
368182,2012,April,EF0,KANSAS,38.75,-96.44,38.75,-96.44,0,0,0,0,0.00K
360343,2012,January,EF0,ALABAMA,31.7619,-88.417,31.7668,-88.4142,0,0,0,0,7.00K
422369,2012,December,EF1,ALABAMA,30.7937,-88.4133,30.8293,-88.3091,0,0,0,0,0.00K
422370,2012,December,EF1,ALABAMA,31.1929,-88.3217,31.2098,-88.2905,0,0,0,0,0.00K
379509,2012,April,EF0,OKLAHOMA,36.2902,-99.3273,36.2902,-99.3273,0,0,0,0,0.00K
379740,2012,April,EF0,OKLAHOMA,36.4609,-98.9409,36.4609,-98.9409,0,0,0,0,0.00K
417688,2012,December,EF0,ALABAMA,31.3537,-85.9817,31.54,-85.894,0,0,0,0,5.00K
355112,2012,January,EF0,TEXAS,32.006,-94.632,32.018,-94.601,0,0,0,0,0.00K
366404,2012,February,EF0,VIRGINIA,37.3337,-76.3012,37.3356,-76.2878,0,0,0,0,20.00K
412014,2012,August,EF0,MISSOURI,38.8178,-90.6671,38.8232,-90.6697,0,0,0,0,0.00K
363209,2012,March,EF0,MISSISSIPPI,30.4663,-89.3012,30.4699,-89.2979,0,0,0,0,5.00K
355113,2012,January,EF0,TEXAS,32.018,-94.601,32.049,-94.533,0,0,0,0,0.00K
422371,2012,December,EF2,ALABAMA,32.0573,-88.3536,32.1231,-88.2892,0,0,0,0,0.00K
422498,2012,December,EF0,ALABAMA,31.7928,-86.2309,31.7937,-86.2303,0,0,0,0,0.00K
422497,2012,December,EF0,ALABAMA,31.7206,-86.272,31.7224,-86.2697,0,0,0,0,0.00K
392061,2012,May,EF0,KANSAS,38.1619,-99.7959,38.1583,-99.7912,0,0,0,0,0.00K
378379,2012,June,EF0,NORTH DAKOTA,47.82,-97.52,47.81,-97.5,0,0,0,0,
378380,2012,June,EF1,NORTH DAKOTA,47.76,-97.36,47.76,-97.39,0,0,0,0,
385115,2012,May,EF0,FLORIDA,30.3535,-87.406,30.3535,-87.406,0,0,0,0,1.00K
391468,2012,June,EF0,FLORIDA,26.92,-81.34,26.92,-81.34,0,0,0,0,
371311,2012,May,EF1,NORTH CAROLINA,34.827,-79.834,34.844,-79.806,0,0,0,0,100.00K
392063,2012,May,EF0,KANSAS,38.0076,-99.895,38.0054,-99.8939,0,0,0,0,0.00K
379840,2012,June,EF0,MINNESOTA,45.89,-96.23,45.8905,-96.1706,0,0,0,0,
390744,2012,June,EF0,LOUISIANA,29.7876,-93.69,29.8082,-93.689,0,0,0,0,0.00K
356063,2012,February,EF0,LOUISIANA,30.64,-92.83,30.6384,-92.7674,0,0,0,0,20.00K
357890,2012,February,EF0,LOUISIANA,30.0265,-92.6158,30.0278,-92.5969,0,0,0,0,2.00K
370724,2012,March,EF1,MISSISSIPPI,31.1967,-89.3498,31.2146,-89.3034,0,0,0,0,15.00K
384337,2012,May,EF0,KANSAS,39.43,-101.41,39.43,-101.41,0,0,0,0,0.00K
377661,2012,April,EF0,TEXAS,27.92,-97.23,27.9294,-97.2285,0,0,0,0,50.00K
374233,2012,April,EF0,MISSOURI,36.4351,-89.7013,36.4799,-89.6577,0,0,0,0,0.00K
363184,2012,March,EF1,LOUISIANA,30.5278,-90.8284,30.5358,-90.8312,0,0,0,0,10.00K
382290,2012,May,EF0,IOWA,43.13,-95.37,43.12,-95.32,0,0,0,0,5.00K
377626,2012,June,EF0,WYOMING,41.46,-104.74,41.4593,-104.7351,0,0,0,0,0.00K
393951,2012,May,EF0,KANSAS,38.5594,-99.4527,38.5641,-99.4437,0,0,0,0,
395041,2012,May,EF0,KANSAS,38.5494,-99.4583,38.5451,-99.4282,0,0,0,0,
380475,2012,April,EF1,KANSAS,38.2025,-99.5418,38.2534,-99.5038,0,0,0,0,35.00K
380476,2012,April,EF1,KANSAS,38.432,-99.3267,38.6392,-99.1507,0,0,0,0,125.00K
380478,2012,April,EF0,KANSAS,37.4936,-98.7056,37.5176,-98.6776,0,0,0,0,0.00K
380479,2012,April,EF0,KANSAS,37.6711,-98.4953,37.6945,-98.4646,0,0,0,0,0.00K
380480,2012,April,EF0,KANSAS,38.4837,-99.15,38.4911,-99.1358,0,0,0,0,0.00K
377992,2012,April,EF0,TEXAS,27.92,-97.26,27.9348,-97.2565,0,0,0,0,15.00K
377994,2012,April,EF0,TEXAS,27.294,-97.705,27.3009,-97.7043,0,0,0,0,
370697,2012,May,EF0,SOUTH CAROLINA,33.4826,-81.0645,33.4713,-81.0106,0,0,0,0,10.00K
363187,2012,March,EF0,LOUISIANA,30.4268,-90.1306,30.4323,-90.1242,0,0,0,0,5.00K
363200,2012,March,EF0,LOUISIANA,30.4922,-90.0185,30.5122,-90.0142,0,0,0,0,5.00K
382734,2012,May,EF0,MINNESOTA,43.63,-95.11,43.63,-95.1,0,0,0,0,0.00K
382726,2012,May,EF0,MINNESOTA,43.63,-95.72,43.63,-95.7,0,0,0,0,0.00K
382727,2012,May,EF0,MINNESOTA,43.628,-95.65,43.628,-95.625,0,0,0,0,0.00K
382731,2012,May,EF0,MINNESOTA,43.63,-95.25,43.63,-95.24,0,0,0,0,0.00K
391463,2012,June,EF0,FLORIDA,26.162,-81.542,26.162,-81.542,0,0,0,0,
391465,2012,June,EF0,FLORIDA,26.37,-81.55,26.37,-81.55,0,0,0,0,
382742,2012,May,EF0,IOWA,43.05,-96.06,43.05,-96.05,0,0,0,0,0.00K
381296,2012,May,EF0,OHIO,39.44,-84.23,39.44,-84.2299,0,0,0,0,5.00K
390749,2012,June,EF0,NEBRASKA,41.0579,-103.1022,41.0606,-103.0983,0,0,0,0,0.00K
395043,2012,May,EF1,KANSAS,38.5366,-99.4242,38.5496,-99.3974,0,0,0,0,
395046,2012,May,EF2,KANSAS,38.5345,-99.4087,38.6021,-99.302,0,0,0,0,
395063,2012,May,EF1,KANSAS,38.5283,-99.3177,38.5384,-99.2852,0,0,0,0,
395066,2012,May,EF2,KANSAS,38.5548,-99.3094,38.5685,-99.3063,0,0,0,0,
395069,2012,May,EF2,KANSAS,38.5641,-99.2351,38.6286,-99.2832,0,0,0,0,
395071,2012,May,EF1,KANSAS,38.6143,-99.1674,38.6309,-99.1552,0,0,0,0,
380667,2012,April,EF1,KANSAS,37.8394,-99.9691,37.9135,-99.8681,0,0,0,0,
380673,2012,April,EF1,KANSAS,37.9135,-99.8681,38.1955,-99.5951,0,0,0,0,
380676,2012,April,EF1,KANSAS,37.833,-99.2047,37.9186,-99.0727,0,0,0,0,
380686,2012,April,EF1,KANSAS,37.2292,-99.1076,37.3185,-99.0017,0,0,0,0,
380694,2012,April,EF3,KANSAS,37.6134,-99.3765,37.7335,-99.2149,0,0,0,0,
380698,2012,April,EF1,KANSAS,37.6848,-99.2544,37.7279,-99.1835,0,0,0,0,
376456,2012,June,EF1,MONTANA,46.5378,-110.8578,46.5774,-110.8683,0,0,0,0,0.00K
376459,2012,June,EF0,MONTANA,48.0388,-109.8201,48.0525,-109.8301,0,0,0,0,0.00K
269045,2010,November,EF0,LOUISIANA,30.4366,-92.1172,30.4405,-92.0965,0,0,0,0,5.00K
268819,2010,November,EF1,SOUTH CAROLINA,34.829,-82.605,34.863,-82.583,0,0,0,0,1.50M
262425,2010,October,EF0,ARIZONA,35.2023,-113.9737,35.1859,-113.9821,0,0,0,0,10.00K
263493,2010,November,EF4,LOUISIANA,31.7947,-92.808,31.9479,-92.6528,0,0,0,0,750.00K
263494,2010,November,EF1,LOUISIANA,32.2802,-92.1872,32.2864,-92.1248,0,0,0,0,10.00K
203450,2010,January,EF0,TEXAS,32.1923,-95.3492,32.1983,-95.3249,0,0,0,0,200.00K
239944,2010,August,EF4,NORTH DAKOTA,46.11,-96.63,46.11,-96.563,0,0,0,0,
239945,2010,August,EF0,MINNESOTA,46.06,-96.51,46.06,-96.51,0,0,0,0,
203451,2010,January,EF1,TEXAS,32.24,-95.268,32.2448,-95.2624,0,0,0,0,40.00K
263432,2010,July,EF0,MINNESOTA,46.4145,-95.02,46.4134,-95.012,0,0,0,0,
263441,2010,July,EF0,MINNESOTA,47.5524,-94.9,47.5608,-94.8003,0,0,0,0,
263443,2010,July,EF0,MINNESOTA,46.6434,-95.57,46.6466,-95.5502,0,0,0,0,
203445,2010,January,EF1,TEXAS,32.6735,-94.5777,32.6753,-94.5729,0,0,0,0,300.00K
203447,2010,January,EF1,TEXAS,31.5095,-93.9232,31.5146,-93.9111,0,0,0,0,40.00K
233151,2010,July,EF0,MINNESOTA,45.88,-95.79,45.88,-95.79,0,0,0,0,
245103,2010,June,EF0,INDIANA,40.7807,-87.0158,40.7813,-87.0143,0,0,0,0,0.00K
276762,2010,August,EF0,NORTH DAKOTA,46.0566,-97.2599,46.0575,-97.24,0,0,0,0,0.00K
263241,2010,July,EF1,NORTH DAKOTA,46.6397,-97.55,46.6292,-97.3045,0,0,0,0,
263246,2010,July,EF0,NORTH DAKOTA,46.677,-97.7474,46.6744,-97.7309,0,0,0,0,
263256,2010,July,EF0,MINNESOTA,46.5796,-96.7051,46.5792,-96.6546,0,0,0,0,
220451,2010,April,EF0,COLORADO,38.7515,-102.8332,38.7662,-102.8166,0,0,0,0,0.00K
220454,2010,April,EF0,COLORADO,39.0071,-102.535,39.0192,-102.5225,0,0,0,0,0.00K
219250,2010,March,EF0,FLORIDA,28.08,-81.78,28.0807,-81.7742,0,0,0,0,2.00K
222586,2010,April,EF0,TEXAS,35.4909,-100.6394,35.49,-100.56,0,0,0,0,0.00K
233106,2010,July,EF0,MINNESOTA,47.08,-96.65,47.08,-96.65,0,0,0,0,
233107,2010,July,EF0,MINNESOTA,46.55,-95.72,46.55,-95.72,0,0,0,0,
263284,2010,July,EF2,NORTH DAKOTA,46.45,-97.783,46.4204,-97.5964,0,0,0,0,2.00M
220057,2010,April,EF0,COLORADO,39.1706,-102.5336,39.1706,-102.5336,0,0,0,0,0.00K
222573,2010,April,EF0,TEXAS,35.0812,-101.1375,35.0879,-101.1062,0,0,0,0,0.00K
222576,2010,April,EF0,TEXAS,35.16,-100.98,35.1589,-100.8873,0,0,0,0,0.00K
242733,2010,August,EF0,NORTH DAKOTA,46.51,-97.79,46.4607,-97.7246,0,0,0,0,
219480,2010,March,EF0,ARKANSAS,33.912,-93.6997,33.9323,-93.6663,0,0,0,0,0.00K
222583,2010,April,EF0,TEXAS,35.16,-100.98,35.1618,-100.9699,0,0,0,0,0.00K
222584,2010,April,EF0,TEXAS,35.22,-100.85,35.2225,-100.8418,0,0,0,0,0.00K
220675,2010,May,EF0,SOUTH CAROLINA,34.251,-81.097,34.25,-81.09,0,0,0,0,
259758,2010,October,EF1,TENNESSEE,35.286,-86.3304,35.2975,-86.3155,0,0,0,0,100.00K
219168,2010,March,EF1,FLORIDA,28.069,-81.559,28.071,-81.536,0,0,0,0,200.00K
220450,2010,April,EF0,COLORADO,38.8904,-102.6945,38.9223,-102.6805,0,0,0,0,0.00K
239948,2010,August,EF4,MINNESOTA,46.13,-96.563,46.1544,-96.5169,0,0,0,0,
239950,2010,August,EF0,MINNESOTA,46.08,-96.33,46.0734,-96.32,0,0,0,0,
239951,2010,August,EF1,MINNESOTA,46.2,-96.12,46.1864,-96.014,0,0,0,0,
239974,2010,August,EF1,NORTH DAKOTA,48.6977,-98.9213,48.6423,-98.7188,0,0,0,0,
239954,2010,August,EF0,MINNESOTA,46.51,-96.24,46.51,-96.24,0,0,0,0,
240824,2010,August,EF2,NORTH DAKOTA,47.69,-97.25,47.691,-97.25,0,0,0,0,
263238,2010,July,EF0,MINNESOTA,46.4411,-95.23,46.4411,-95.23,0,0,0,0,
239960,2010,August,EF1,MINNESOTA,46.25,-95.22,46.2655,-95.18,0,0,0,0,
270694,2010,March,EF0,ALABAMA,31.3893,-88.4267,31.3938,-88.4188,0,0,0,0,0.00K
247523,2010,August,EF0,TEXAS,25.9911,-97.2599,25.9898,-97.2609,0,0,0,0,0.00K
205491,2010,January,EF0,TENNESSEE,35.11,-85.69,35.11,-85.69,0,0,0,0,
213378,2010,March,EF1,SOUTH CAROLINA,33.633,-82.119,33.642,-82.1,0,0,0,0,0.00K
213386,2010,March,EF0,SOUTH CAROLINA,34.26,-81.18,34.2768,-81.1514,0,0,0,0,0.00K
213199,2010,March,EF0,FLORIDA,28.119,-80.7135,28.1335,-80.6793,0,0,0,0,5.00K
228499,2010,June,EF0,NEBRASKA,42.01,-103.66,42.01,-103.66,0,0,0,0,
266416,2010,November,EF0,MISSISSIPPI,30.3658,-89.62,30.3658,-89.62,0,0,0,0,1.00K
228597,2010,June,EF1,NEBRASKA,41.7193,-103.3611,41.7193,-103.3611,0,0,0,0,60.00K
266424,2010,November,EF0,MISSISSIPPI,31.11,-90.8089,31.1288,-90.7306,0,0,0,0,5.00K
228606,2010,June,EF0,NEBRASKA,41.5488,-102.7816,41.5488,-102.7816,0,0,0,0,
269821,2010,December,EF0,MARYLAND,38.6262,-76.9655,38.6553,-76.9447,0,0,0,0,10.00K
219845,2010,May,EF0,ARKANSAS,33.859,-93.388,33.862,-93.359,0,0,0,0,0.00K
209223,2010,January,EF0,CALIFORNIA,34.2518,-119.1949,34.2664,-119.1754,0,0,0,0,0.00K
209224,2010,January,EF0,CALIFORNIA,34.4248,-119.877,34.4268,-119.8773,0,0,0,0,0.00K
246229,2010,June,EF0,SOUTH DAKOTA,43.42,-97.54,43.42,-97.539,0,0,0,0,0.00K
237336,2010,May,EF0,KENTUCKY,37.7962,-86.1528,37.7896,-86.1441,0,0,0,0,10.00K
229062,2010,June,EF1,MINNESOTA,48.23,-96.72,48.23,-96.6635,0,0,0,0,
229066,2010,June,EF0,MINNESOTA,47.92,-96.79,47.8958,-96.62,0,0,0,0,0.00K
233577,2010,June,EF0,WYOMING,43.1469,-105.5451,43.1469,-105.5451,0,0,0,0,0.00K
233584,2010,June,EF0,WYOMING,41.7295,-104.8026,41.7002,-104.6688,0,0,0,0,0.00K
232420,2010,May,EF0,ILLINOIS,41.03,-88.8316,41.03,-88.824,0,0,0,0,0.00K
219850,2010,May,EF0,TEXAS,33.0118,-94.2,33.025,-94.1995,0,0,0,0,50.00K
243566,2010,June,EF0,KANSAS,39.5588,-100.296,39.5675,-100.3017,0,0,0,0,0.00K
233300,2010,June,EF0,NEBRASKA,41.5211,-103.75,41.5211,-103.75,0,0,0,0,0.00K
233304,2010,June,EF0,NEBRASKA,41.4891,-103.5536,41.4891,-103.5536,0,0,0,0,0.00K
244454,2010,April,EF1,KANSAS,37.8838,-101.4324,37.9576,-101.2969,0,0,0,0,180.00K
244457,2010,April,EF0,KANSAS,37.9607,-101.3247,38.0209,-101.2774,0,0,0,0,0.00K
244461,2010,April,EF0,KANSAS,38.0391,-101.2145,38.0744,-101.1972,0,0,0,0,0.00K
228019,2010,May,EF1,TEXAS,35.9099,-101.4705,35.911,-101.4628,0,0,0,0,28.00K
244478,2010,April,EF0,KANSAS,38.2255,-101.0559,38.2385,-101.0518,0,0,0,0,0.00K
244482,2010,April,EF0,KANSAS,38.2706,-101.0356,38.3185,-101.0414,0,0,0,0,0.00K
244483,2010,April,EF0,KANSAS,38.1258,-101.2949,38.1587,-101.2674,0,0,0,0,0.00K
226253,2010,May,EF0,LOUISIANA,30.05,-90.5,30.05,-90.5,0,0,0,0,10.00K
229601,2010,July,EF0,NEBRASKA,41.3313,-103.9,41.3313,-103.9,0,0,0,0,0.00K
229604,2010,July,EF0,NEBRASKA,41.1379,-104.0224,41.1379,-104.0224,0,0,0,0,0.00K
228952,2010,June,EF0,NEBRASKA,41.82,-103.6312,41.82,-103.6312,0,0,0,0,0.00K
233264,2010,May,EF0,OKLAHOMA,36.9326,-102.3907,36.9412,-102.361,0,0,0,0,0.00K
229585,2010,July,EF0,WYOMING,41.75,-104.733,41.75,-104.733,0,0,0,0,0.00K
229588,2010,July,EF0,WYOMING,41.6273,-105.0653,41.6273,-105.0653,0,0,0,0,0.00K
237664,2010,July,EF0,NEBRASKA,41.1,-103.31,41.1,-103.31,0,0,0,0,0.00K
244485,2010,April,EF1,KANSAS,38.389,-100.9654,38.4527,-100.871,0,0,0,0,210.00K
244487,2010,April,EF0,KANSAS,38.5157,-100.7167,38.5324,-100.7019,0,0,0,0,0.00K
234729,2010,June,EF0,KANSAS,39.18,-100.55,39.1862,-100.5448,0,0,0,0,0.00K
228942,2010,June,EF1,NEBRASKA,41.87,-103.6451,41.71,-103.35,0,0,0,0,
234265,2010,June,EF1,KANSAS,39.5143,-100.2531,39.5646,-100.255,0,0,0,0,100.00K
229594,2010,July,EF0,WYOMING,41.13,-104.6893,41.13,-104.6893,0,0,0,0,0.00K
228945,2010,June,EF0,NEBRASKA,41.8698,-103.6137,41.8698,-103.6137,0,0,0,0,
218436,2010,February,EF0,CALIFORNIA,35.3,-119.27,35.3,-119.27,0,0,0,0,0.00K
259756,2010,October,EF1,ALABAMA,34.3474,-86.0671,34.3798,-85.9995,0,0,0,0,200.00K
259757,2010,October,EF0,ALABAMA,34.2692,-86.124,34.2693,-86.1085,0,0,0,0,5.00K
259755,2010,October,EF0,ALABAMA,34.6431,-86.8463,34.645,-86.8418,0,0,0,0,5.00K
217777,2010,April,EF0,SOUTH CAROLINA,32.24,-80.9,32.24,-80.9,0,0,0,0,40.00K
219274,2010,April,EF0,KENTUCKY,36.7595,-87.3756,36.78,-87.35,0,0,0,0,4.00K
273733,2010,December,EF0,ILLINOIS,39.3114,-90.7808,39.3425,-90.7258,0,0,0,0,0.00K
273739,2010,December,EF0,ILLINOIS,38.9006,-89.3979,38.9171,-89.3735,0,0,0,0,0.00K
246489,2010,June,EF2,SOUTH DAKOTA,45.06,-101.33,45.0581,-101.3223,0,0,0,0,
247295,2010,June,EF0,KANSAS,38.4958,-101.1289,38.4931,-101.1205,0,0,0,0,0.00K
227877,2010,June,EF0,NEBRASKA,41.15,-101.11,41.15,-101.11,0,0,0,0,0.00K
227878,2010,June,EF0,NEBRASKA,41.13,-100.89,41.13,-100.89,0,0,0,0,0.00K
231744,2010,June,EF0,PENNSYLVANIA,42.1263,-80.1456,42.1285,-80.1461,0,0,0,0,120.00K
242275,2010,June,EF0,OKLAHOMA,36.53,-100.55,36.556,-100.4638,0,0,0,0,0.00K
242276,2010,June,EF0,OKLAHOMA,36.62,-100.3216,36.6316,-100.2681,0,0,0,0,0.00K
246085,2010,June,EF0,KANSAS,38.5117,-101.1271,38.5176,-101.1128,0,0,0,0,
238961,2010,August,EF0,SOUTH CAROLINA,33.3152,-80.7664,33.231,-80.7298,0,0,0,0,6.00K
242277,2010,June,EF0,OKLAHOMA,36.62,-100.3003,36.6288,-100.2564,0,0,0,0,0.00K
236515,2010,June,EF0,ILLINOIS,39.4879,-89.2533,39.4881,-89.2514,0,0,0,0,0.00K
228435,2010,May,EF0,OHIO,41.3029,-83.1045,41.3419,-83.0323,0,0,0,0,25.00K
582969,2015,June,EF0,NORTH CAROLINA,35.9681,-76.2268,35.9699,-76.2261,0,0,0,0,5.00K
593976,2015,July,EF0,ALABAMA,34.5939,-87.5093,34.5813,-87.4871,0,0,0,0,
556263,2015,January,EF0,ALABAMA,33.1277,-87.8384,33.1382,-87.8298,0,0,0,0,0.00K
609209,2015,October,EF2,TEXAS,29.511,-95.235,29.537,-95.205,0,0,0,0,2.00M
555633,2015,January,EF0,GEORGIA,32.173,-83.3551,32.1867,-83.3215,0,0,0,0,10.00K
555406,2015,January,EF2,ALABAMA,31.57,-86.375,31.715,-86.201,0,0,0,0,200.00K
602176,2015,October,EF1,TEXAS,28.9653,-95.444,28.9809,-95.4352,0,0,0,0,50.00K
602180,2015,October,EF0,TEXAS,29.6015,-95.1286,29.6081,-95.1267,0,0,0,0,75.00K
555626,2015,January,EF0,GEORGIA,32.1207,-83.5002,32.1205,-83.4974,0,0,0,0,15.00K
555634,2015,January,EF1,GEORGIA,32.2245,-83.2403,32.2255,-83.2349,0,0,0,0,3.00K
602185,2015,October,EF2,TEXAS,29.6383,-95.1126,29.6922,-95.0633,0,0,0,0,12.00M
583714,2015,June,EF0,SOUTH DAKOTA,44.41,-98.47,44.408,-98.464,0,0,0,0,0.00K
549233,2015,January,EF2,MISSISSIPPI,32.1304,-89.0711,32.224,-88.9911,0,0,0,0,500.00K
549251,2015,January,EF1,MISSISSIPPI,32.27,-88.93,32.3,-88.91,0,0,0,0,10.00K
582970,2015,June,EF1,NORTH CAROLINA,35.8325,-77.0697,35.8287,-77.0677,0,0,0,0,5.00K
549253,2015,January,EF1,MISSISSIPPI,32.3,-88.91,32.3834,-88.8275,0,0,0,0,20.00K
555830,2015,January,EF1,MISSISSIPPI,32.224,-88.9911,32.2245,-88.9909,0,0,0,0,7.00K
556256,2015,January,EF0,ALABAMA,32.4312,-88.3707,32.437,-88.3615,0,0,0,0,0.00K
549208,2015,January,EF1,MISSISSIPPI,31.68,-89.68,31.6972,-89.6553,0,0,0,0,20.00K
556257,2015,January,EF1,ALABAMA,32.8062,-88.2937,32.8211,-88.2822,0,0,0,0,0.00K
556258,2015,January,EF1,ALABAMA,32.9596,-88.1268,32.9827,-88.1229,0,0,0,0,0.00K
556262,2015,January,EF0,ALABAMA,33.1243,-87.8438,33.1277,-87.8384,0,0,0,0,0.00K
555405,2015,January,EF0,ALABAMA,31.6566,-87.1667,31.657,-87.1649,0,0,0,0,10.00K
589194,2015,June,EF0,VIRGINIA,38.0429,-77.3226,38.0575,-77.3076,0,0,0,0,25.00K
549290,2015,January,EF0,MISSISSIPPI,33.73,-88.29,33.73,-88.29,0,0,0,0,5.00K
549199,2015,January,EF0,MISSISSIPPI,31.43,-89.96,31.43,-89.96,0,0,0,0,1.00K
549220,2015,January,EF1,MISSISSIPPI,31.7,-89.65,31.7064,-89.6341,0,0,0,0,40.00K
562009,2015,March,EF0,MISSOURI,37.03,-91.82,37.0311,-91.8089,0,0,0,0,5.00K
553878,2015,January,EF1,WASHINGTON,47.33,-122.59,47.33,-122.59,0,0,0,0,0.00K
580031,2015,July,EF1,KANSAS,38.19,-97.99,38.1736,-98.0114,0,0,0,0,20.00K
590448,2015,June,EF1,IOWA,40.6694,-91.3607,40.6347,-91.2902,0,0,0,0,0.00K
610626,2015,June,EF1,IOWA,40.8123,-91.2844,40.7783,-91.2494,0,0,0,0,300.00K
550341,2015,January,EF0,FLORIDA,27.0079,-82.2554,27.02,-82.2376,0,0,0,0,10.00K
549313,2015,January,EF1,MISSISSIPPI,32.4876,-88.482,32.4986,-88.4398,0,0,0,0,20.00K
561165,2015,April,EF2,GEORGIA,33.2181,-81.9498,33.2746,-81.9052,0,0,0,0,
550957,2015,January,EF1,GEORGIA,31.354,-83.625,31.356,-83.62,0,0,0,0,3.00K
